controller,t_s,com_x_m,com_y_m,com_z_m,vx_mps,vy_mps,pitch_deg,roll_deg,state_code
rl,4.722,2.6820,-0.4300,0.6720,0.7930,-0.1510,1.60,-1.70,1
rl,4.742,2.6970,-0.4320,0.6720,0.7430,-0.0580,2.10,-1.30,1
rl,4.762,2.7120,-0.4340,0.6790,0.7490,-0.0310,1.80,-0.90,1
rl,4.782,2.7280,-0.4360,0.6850,0.6920,-0.0850,1.80,-0.70,1
rl,4.802,2.7440,-0.4380,0.6880,0.6530,-0.1100,2.50,-0.30,1
rl,4.822,2.7590,-0.4410,0.6880,0.7230,-0.1410,2.70,-0.40,1
rl,4.842,2.7740,-0.4430,0.6890,0.7880,-0.1800,2.40,-1.20,1
rl,4.862,2.7890,-0.4460,0.6890,0.6970,-0.1370,2.90,-1.50,1
rl,4.882,2.8030,-0.4480,0.6870,0.6790,-0.0740,3.90,-1.20,1
rl,4.902,2.8160,-0.4490,0.6880,0.6450,-0.0150,4.60,-0.50,1
rl,4.922,2.8310,-0.4510,0.6920,0.7250,-0.0460,4.20,-0.10,1
rl,4.942,2.8450,-0.4520,0.6950,0.7580,-0.0510,3.80,0.60,1
rl,4.962,2.8600,-0.4530,0.6950,0.7400,-0.0190,3.60,1.80,1
rl,4.982,2.8750,-0.4540,0.6920,0.7380,-0.0760,3.70,2.20,1
rl,5.002,2.8880,-0.4560,0.6900,0.7610,-0.1320,4.20,1.90,1
rl,5.022,2.9020,-0.4580,0.6930,0.7530,-0.1150,4.50,1.30,1
rl,5.042,2.9180,-0.4590,0.6990,0.7660,-0.0210,4.50,1.20,1
rl,5.062,2.9330,-0.4610,0.7000,0.8560,-0.0930,4.60,0.70,1
rl,5.082,2.9500,-0.4630,0.6990,0.7450,-0.0100,5.50,0.30,1
rl,5.102,2.9670,-0.4640,0.6960,0.7940,0.0680,5.30,0.40,1
rl,5.122,2.9850,-0.4650,0.6900,0.8680,-0.0380,4.50,0.30,1
rl,5.142,3.0010,-0.4650,0.6850,0.8390,-0.0790,3.90,0.40,1
rl,5.162,3.0150,-0.4650,0.6820,0.8080,-0.0540,3.60,0.60,1
rl,5.182,3.0310,-0.4650,0.6790,0.8790,0.0050,3.10,0.80,1
rl,5.202,3.0460,-0.4650,0.6780,0.8040,-0.0120,3.30,1.00,1
rl,5.222,3.0620,-0.4650,0.6820,0.7110,-0.0150,3.60,1.10,1
rl,5.242,3.0780,-0.4650,0.6850,0.7690,-0.0350,3.30,0.90,1
rl,5.262,3.0960,-0.4650,0.6860,0.7840,0.0370,3.30,0.80,1
rl,5.282,3.1130,-0.4650,0.6840,0.7910,0.0330,3.50,1.00,1
rl,5.302,3.1280,-0.4650,0.6820,0.7750,-0.0280,3.50,0.90,1
rl,5.322,3.1440,-0.4650,0.6830,0.7510,-0.0150,3.10,0.70,1
rl,5.342,3.1610,-0.4650,0.6810,0.7680,0.0080,3.10,0.60,1
rl,5.362,3.1760,-0.4660,0.6830,0.8020,0.0080,3.80,0.80,1
rl,5.382,3.1930,-0.4670,0.6900,0.7930,-0.0620,3.50,0.70,1
rl,5.402,3.2130,-0.4680,0.6970,0.8930,-0.0370,2.60,0.70,1
rl,5.422,3.2320,-0.4700,0.7010,0.7930,-0.0340,3.20,1.00,1
rl,5.442,3.2500,-0.4720,0.7030,0.8690,-0.1080,2.90,0.80,1
rl,5.462,3.2690,-0.4740,0.7020,0.8770,-0.1320,2.40,0.40,1
rl,5.482,3.2870,-0.4760,0.6980,0.8580,-0.0840,2.70,0.60,1
rl,5.502,3.3050,-0.4790,0.6960,0.9090,-0.1320,2.60,0.70,1
rl,5.522,3.3220,-0.4810,0.6900,0.9260,-0.1640,2.40,0.70,1
rl,5.542,3.3370,-0.4830,0.6850,0.8660,-0.1230,3.00,0.90,1
rl,5.562,3.3520,-0.4860,0.6890,0.8430,-0.1750,2.80,0.30,1
rl,5.582,3.3670,-0.4890,0.6920,0.8530,-0.1620,2.30,-0.10,1
rl,5.602,3.3820,-0.4920,0.6920,0.8150,-0.1470,2.40,-0.70,1
rl,5.622,3.3980,-0.4950,0.6900,0.8280,-0.1300,2.50,-1.40,1
rl,5.642,3.4130,-0.4980,0.6860,0.8390,-0.1370,2.70,-1.60,1
rl,5.662,3.4280,-0.5000,0.6820,0.8400,-0.1260,2.70,-1.70,1
rl,5.682,3.4430,-0.5020,0.6800,0.8590,-0.1030,2.10,-1.90,1
rl,5.702,3.4580,-0.5040,0.6740,0.8250,-0.1320,2.40,-2.20,1
rl,5.722,3.4730,-0.5070,0.6690,0.8550,-0.1250,3.20,-1.90,1
rl,5.742,3.4910,-0.5100,0.6760,0.8630,-0.0770,2.30,-1.60,1
rl,5.762,3.5110,-0.5130,0.6860,0.8410,-0.1440,1.50,-1.70,1
rl,5.782,3.5310,-0.5160,0.6920,0.7770,-0.1550,1.80,-1.40,1
rl,5.802,3.5510,-0.5200,0.6940,0.8030,-0.1660,1.70,-1.50,1
rl,5.822,3.5690,-0.5230,0.6930,0.8140,-0.2270,1.40,-2.00,1
rl,5.842,3.5870,-0.5270,0.6920,0.7410,-0.2210,1.70,-2.30,1
rl,5.862,3.6030,-0.5300,0.6930,0.8400,-0.2460,1.60,-2.90,1
rl,5.882,3.6190,-0.5330,0.6980,0.8570,-0.1440,1.30,-3.30,1
rl,5.902,3.6350,-0.5360,0.7010,0.8400,-0.1370,1.20,-3.40,1
rl,5.922,3.6500,-0.5380,0.7000,0.7940,-0.0900,1.40,-3.00,1
rl,5.942,3.6660,-0.5410,0.6960,0.7830,-0.1330,2.10,-3.10,1
rl,5.962,3.6810,-0.5430,0.6910,0.7940,-0.1440,2.30,-3.40,1
rl,5.982,3.6970,-0.5460,0.6880,0.7750,-0.0820,2.50,-3.30,1
rl,6.002,3.7130,-0.5480,0.6850,0.7600,-0.0450,3.00,-2.80,1
rl,6.022,3.7280,-0.5500,0.6870,0.8700,-0.0370,2.90,-2.60,1
rl,6.042,3.7430,-0.5520,0.6890,0.8560,-0.0620,2.60,-2.50,1
rl,6.062,3.7580,-0.5530,0.6880,0.7990,-0.0430,2.80,-2.20,1
rl,6.082,3.7720,-0.5540,0.6850,0.7700,0.0080,3.20,-1.40,1
rl,6.102,3.7860,-0.5540,0.6840,0.7030,0.0160,4.00,-0.50,1
rl,6.122,3.8000,-0.5540,0.6840,0.7920,-0.0170,3.60,0.20,1
rl,6.142,3.8150,-0.5540,0.6870,0.7970,-0.0310,2.90,0.80,1
rl,6.162,3.8290,-0.5550,0.6880,0.7150,-0.0180,2.70,1.70,1
rl,6.182,3.8440,-0.5550,0.6860,0.7240,-0.0730,2.80,2.00,1
rl,6.202,3.8600,-0.5560,0.6820,0.6850,-0.0230,3.20,2.20,1
rl,6.222,3.8740,-0.5570,0.6800,0.7720,-0.0290,3.20,2.30,1
rl,6.242,3.8890,-0.5590,0.6850,0.7200,-0.1250,3.10,1.60,1
rl,6.262,3.9060,-0.5600,0.6910,0.7560,-0.0690,2.60,1.30,1
rl,6.282,3.9210,-0.5620,0.6970,0.7510,-0.0640,2.30,0.80,1
rl,6.302,3.9370,-0.5630,0.6980,0.7240,0.0400,2.80,0.70,1
rl,6.322,3.9530,-0.5640,0.6960,0.7280,0.0170,3.30,1.00,1
rl,6.342,3.9680,-0.5650,0.6940,0.7530,-0.1040,3.00,0.80,1
rl,6.362,3.9830,-0.5660,0.6880,0.7430,-0.0960,3.00,0.40,1
rl,6.382,3.9980,-0.5680,0.6850,0.7900,-0.0590,3.50,0.50,1
rl,6.402,4.0120,-0.5700,0.6870,0.7730,-0.1280,3.70,0.30,1
rl,6.422,4.0280,-0.5720,0.6880,0.7910,-0.1260,3.60,0.10,1
rl,6.442,4.0430,-0.5740,0.6860,0.7530,-0.0990,4.50,0.20,1
rl,6.462,4.0600,-0.5770,0.6860,0.8090,-0.1460,4.80,0.10,1
rl,6.482,4.0760,-0.5800,0.6850,0.7750,-0.1660,5.10,-0.10,1
rl,6.502,4.0900,-0.5820,0.6850,0.7950,-0.1490,5.20,-0.30,3
rl,6.522,4.1040,-0.5850,0.6850,0.7100,-0.1390,6.00,-0.50,3
rl,6.542,4.1180,-0.5870,0.6870,0.8000,-0.1590,5.90,-0.90,3
rl,6.562,4.1320,-0.5890,0.6870,0.8000,-0.1470,5.90,-1.20,3
rl,6.582,4.1460,-0.5910,0.6830,0.7610,-0.1160,6.30,-1.30,3
rl,6.602,4.1590,-0.5930,0.6820,0.7740,-0.1530,6.10,-2.00,3
rl,6.622,4.1720,-0.5950,0.6790,0.7580,-0.1210,6.10,-2.30,3
rl,6.642,4.1850,-0.5970,0.6770,0.6840,-0.0500,6.70,-2.10,3
rl,6.662,4.2000,-0.5980,0.6770,0.8100,-0.0280,6.00,-1.90,3
rl,6.682,4.2140,-0.5990,0.6770,0.7970,-0.1120,5.10,-2.10,3
rl,6.702,4.2300,-0.6000,0.6760,0.7700,-0.0430,4.80,-1.40,3
rl,6.722,4.2440,-0.6010,0.6730,0.6350,-0.0100,5.20,-0.90,3
rl,6.742,4.2590,-0.6010,0.6710,0.7930,-0.0060,4.50,-0.40,3
rl,6.762,4.2740,-0.6030,0.6740,0.7160,-0.1380,3.60,-1.00,3
rl,6.782,4.2900,-0.6050,0.6770,0.7610,-0.0680,2.40,-1.00,3
rl,6.802,4.3050,-0.6070,0.6780,0.7180,-0.0990,2.00,-1.10,3
rl,6.822,4.3200,-0.6080,0.6800,0.6460,0.0170,2.00,-0.80,3
rl,6.842,4.3350,-0.6100,0.6800,0.6620,-0.0440,1.80,-0.60,3
rl,6.862,4.3490,-0.6110,0.6800,0.5900,0.0140,2.50,0.40,3
rl,6.882,4.3610,-0.6120,0.6820,0.6370,0.0170,3.00,1.30,3
rl,6.902,4.3740,-0.6130,0.6830,0.6800,-0.0590,3.30,1.50,3
rl,6.922,4.3870,-0.6130,0.6870,0.6330,-0.0700,4.00,1.70,3
rl,6.942,4.4000,-0.6130,0.6900,0.6350,-0.0120,4.50,2.40,3
rl,6.962,4.4130,-0.6140,0.6890,0.6670,-0.0750,5.20,2.40,3
rl,6.982,4.4280,-0.6140,0.6870,0.5520,-0.0410,6.00,2.20,3
rl,7.002,4.4430,-0.6150,0.6860,0.6990,0.0020,5.80,2.50,3
rl,7.022,4.4560,-0.6160,0.6840,0.6070,-0.0070,6.40,2.90,3
rl,7.042,4.4690,-0.6170,0.6850,0.6590,-0.0090,6.40,3.10,3
rl,7.062,4.4840,-0.6180,0.6850,0.7980,-0.0740,5.40,2.90,3
rl,7.082,4.4980,-0.6200,0.6820,0.7490,-0.0530,5.10,3.00,3
rl,7.102,4.5110,-0.6210,0.6800,0.6720,0.0080,5.40,3.60,3
rl,7.122,4.5230,-0.6220,0.6840,0.5380,0.0480,6.00,4.50,3
rl,7.142,4.5350,-0.6230,0.6870,0.7430,-0.0690,5.10,4.40,3
rl,7.162,4.5480,-0.6240,0.6860,0.7780,-0.0970,4.20,4.50,3
rl,7.182,4.5610,-0.6260,0.6820,0.7730,-0.0970,3.40,4.80,3
rl,7.202,4.5750,-0.6280,0.6780,0.7330,-0.1400,2.60,4.60,3
rl,7.222,4.5900,-0.6290,0.6750,0.7450,-0.0780,2.00,4.70,3
rl,7.242,4.6020,-0.6310,0.6750,0.5870,-0.0900,2.60,4.90,3
rl,7.262,4.6140,-0.6340,0.6780,0.4700,-0.1340,3.60,4.50,3
rl,7.282,4.6270,-0.6360,0.6790,0.6080,-0.1270,3.70,4.10,3
rl,7.302,4.6400,-0.6390,0.6790,0.5870,-0.1220,4.50,3.90,3
rl,7.322,4.6540,-0.6430,0.6800,0.6110,-0.1100,5.00,3.90,3
rl,7.342,4.6690,-0.6460,0.6800,0.7020,-0.0860,4.80,4.10,3
rl,7.362,4.6810,-0.6490,0.6850,0.5980,-0.0830,5.40,4.70,3
rl,7.382,4.6930,-0.6520,0.6910,0.6410,-0.1740,5.70,4.50,3
rl,7.402,4.7050,-0.6550,0.6930,0.6500,-0.1900,6.30,4.50,3
rl,7.422,4.7170,-0.6580,0.6920,0.6170,-0.1710,7.50,4.80,3
rl,7.442,4.7290,-0.6610,0.6900,0.6130,-0.2010,7.90,4.30,3
rl,7.462,4.7410,-0.6650,0.6880,0.6720,-0.1940,7.90,3.80,3
rl,7.482,4.7530,-0.6680,0.6830,0.5960,-0.1650,8.80,3.70,3
rl,7.502,4.7660,-0.6710,0.6830,0.6020,-0.1590,9.10,3.50,3
rl,7.522,4.7790,-0.6750,0.6840,0.7590,-0.2320,8.10,2.80,3
rl,7.542,4.7930,-0.6790,0.6820,0.6800,-0.2090,8.20,2.50,3
rl,7.562,4.8080,-0.6820,0.6800,0.6350,-0.1640,8.50,2.50,3
rl,7.582,4.8210,-0.6860,0.6820,0.7360,-0.2360,7.50,1.40,3
rl,7.602,4.8340,-0.6890,0.6850,0.7560,-0.2620,6.30,0.20,3
rl,7.622,4.8470,-0.6930,0.6860,0.6950,-0.1570,6.20,0.10,3
rl,7.642,4.8610,-0.6960,0.6880,0.6130,-0.1030,6.40,0.10,3
rl,7.662,4.8760,-0.7000,0.6880,0.7500,-0.1630,5.40,-0.40,3
rl,7.682,4.8910,-0.7030,0.6830,0.7300,-0.2350,4.80,-0.70,3
rl,7.702,4.9050,-0.7060,0.6780,0.7210,-0.1740,4.70,-0.30,3
rl,7.722,4.9190,-0.7100,0.6760,0.6870,-0.1460,4.50,0.20,3
rl,7.742,4.9340,-0.7150,0.6770,0.8060,-0.2430,3.20,-0.40,3
rl,7.762,4.9480,-0.7190,0.6780,0.7520,-0.3160,2.50,-0.90,3
rl,7.782,4.9620,-0.7240,0.6750,0.6670,-0.2060,2.70,-0.40,3
rl,7.802,4.9750,-0.7280,0.6750,0.5220,-0.1650,3.90,-0.00,3
rl,7.822,4.9890,-0.7320,0.6790,0.5960,-0.0750,4.00,0.60,3
rl,7.842,5.0020,-0.7360,0.6830,0.6290,-0.1060,4.00,1.40,3
rl,7.862,5.0160,-0.7390,0.6830,0.5840,-0.1690,4.60,2.20,3
rl,7.882,5.0280,-0.7430,0.6830,0.5950,-0.1620,5.10,2.80,3
rl,7.902,5.0410,-0.7460,0.6860,0.6410,-0.1970,5.20,2.70,3
rl,7.922,5.0540,-0.7500,0.6910,0.6480,-0.1700,5.10,2.90,3
rl,7.942,5.0680,-0.7540,0.6920,0.6330,-0.1570,5.50,3.60,3
rl,7.962,5.0820,-0.7570,0.6900,0.6450,-0.1690,5.90,3.80,3
rl,7.982,5.0950,-0.7610,0.6890,0.5850,-0.2110,6.40,3.50,3
rl,8.002,5.1090,-0.7650,0.6890,0.6650,-0.1730,6.10,3.50,0
rl,8.022,5.1220,-0.7690,0.6880,0.8100,-0.2110,5.10,3.10,0
rl,8.042,5.1340,-0.7720,0.6860,0.7900,-0.1800,4.70,2.90,0
rl,8.062,5.1450,-0.7740,0.6830,0.6700,-0.1030,5.30,3.10,0
rl,8.082,5.1540,-0.7750,0.6790,0.5490,-0.0320,7.00,3.60,0
rl,8.102,5.1630,-0.7760,0.6760,0.4540,0.0520,9.20,4.60,0
rl,8.122,5.1740,-0.7770,0.6760,0.4700,0.0860,11.00,5.80,0
rl,8.142,5.1840,-0.7770,0.6770,0.5200,0.0830,12.40,7.00,0
rl,8.162,5.1950,-0.7780,0.6770,0.5620,0.0720,13.50,8.10,0
rl,8.182,5.2050,-0.7790,0.6780,0.5880,0.0580,14.40,9.10,0
rl,8.202,5.2160,-0.7800,0.6780,0.6030,0.0460,15.20,10.20,0
rl,8.222,5.2260,-0.7810,0.6780,0.6110,0.0350,15.90,11.30,0
rl,8.242,5.2360,-0.7820,0.6780,0.6160,0.0190,16.40,12.50,0
rl,8.262,5.2470,-0.7840,0.6780,0.6230,-0.0310,16.70,13.50,0
rl,8.282,5.2570,-0.7860,0.6770,0.6270,-0.0970,16.70,14.30,0
rl,8.302,5.2680,-0.7880,0.6760,0.6200,-0.1180,16.70,15.20,0
rl,8.322,5.2780,-0.7900,0.6740,0.6080,-0.1280,16.60,16.20,0
rl,8.342,5.2880,-0.7920,0.6730,0.5980,-0.0970,16.60,17.70,0
rl,8.362,5.2980,-0.7960,0.6720,0.5830,-0.1270,16.80,19.00,0
rl,8.382,5.3070,-0.8000,0.6710,0.5730,-0.1780,17.10,20.30,0
rl,8.402,5.3170,-0.8050,0.6700,0.5660,-0.2270,17.30,21.40,0
rl,8.422,5.3260,-0.8110,0.6680,0.5580,-0.2760,17.60,22.50,0
rl,8.442,5.3350,-0.8170,0.6660,0.5460,-0.3380,17.90,23.50,0
rl,8.462,5.3450,-0.8230,0.6640,0.5400,-0.3710,18.30,24.50,0
rl,8.482,5.3540,-0.8300,0.6610,0.5380,-0.3960,18.70,25.70,0
rl,8.502,5.3640,-0.8370,0.6580,0.5390,-0.4230,19.20,27.10,0
rl,8.522,5.3730,-0.8460,0.6550,0.5430,-0.4560,19.80,28.50,0
rl,8.542,5.3820,-0.8550,0.6520,0.5490,-0.4950,20.40,30.00,0
rl,8.562,5.3920,-0.8650,0.6480,0.5560,-0.5370,21.10,31.60,0
rl,8.582,5.4020,-0.8760,0.6440,0.5660,-0.5830,22.00,33.20,0
rl,8.602,5.4120,-0.8870,0.6390,0.5780,-0.6320,22.90,34.90,0
rl,8.622,5.4220,-0.9000,0.6330,0.5910,-0.6830,23.90,36.70,0
rl,8.642,5.4320,-0.9130,0.6270,0.6060,-0.7350,25.10,38.60,0
rl,8.662,5.4430,-0.9280,0.6200,0.6230,-0.7870,26.30,40.50,0
rl,8.682,5.4540,-0.9430,0.6120,0.6420,-0.8410,27.70,42.60,0
rl,8.702,5.4650,-0.9600,0.6030,0.6610,-0.8940,29.30,44.70,0
rl,8.722,5.4770,-0.9770,0.5920,0.6810,-0.9470,31.10,47.00,0
rl,8.742,5.4890,-0.9950,0.5800,0.7010,-0.9990,33.10,49.40,0
rl,8.762,5.5020,-1.0140,0.5660,0.7210,-1.0490,35.30,52.00,0
rl,8.782,5.5150,-1.0340,0.5510,0.7380,-1.0920,37.80,54.70,2
rl,8.802,5.5280,-1.0540,0.5320,0.7380,-1.0920,40.60,57.60,2
rl,8.822,5.5410,-1.0750,0.5100,0.7380,-1.0920,43.50,60.40,2
rl,8.842,5.5540,-1.0950,0.4840,0.7380,-1.0920,46.60,63.20,2
rl,8.862,5.5670,-1.1150,0.4550,0.7380,-1.0920,49.90,66.10,2
rl,8.882,5.5800,-1.1350,0.4220,0.7380,-1.0920,53.50,69.00,2
rl,8.902,5.5940,-1.1560,0.3860,0.7380,-1.0920,57.40,71.90,2
rl,8.922,5.6070,-1.1760,0.3450,0.7380,-1.0920,61.80,74.80,2
rl,8.942,5.6200,-1.1960,0.3020,0.7380,-1.0920,66.60,77.80,2
rl,8.962,5.6330,-1.2160,0.2590,0.7380,-1.0920,72.20,81.20,2
rl,8.982,5.6490,-1.2410,0.2210,0.7380,-1.0920,79.80,85.40,2
cp,0.002,0.0370,0.0000,0.6710,0.0000,0.0000,0.00,0.00,0
cp,0.022,0.0370,0.0000,0.6690,-0.0030,0.0000,0.00,0.00,0
cp,0.042,0.0370,0.0000,0.6650,0.0400,0.0000,-0.20,0.00,0
cp,0.062,0.0380,0.0000,0.6650,0.1120,-0.0000,-1.00,0.00,0
cp,0.082,0.0380,0.0000,0.6650,0.1060,-0.0000,-1.80,-0.00,0
cp,0.102,0.0380,0.0000,0.6660,0.0540,-0.0000,-2.30,-0.00,0
cp,0.122,0.0370,0.0000,0.6660,0.0010,0.0000,-2.50,-0.00,0
cp,0.142,0.0370,0.0000,0.6660,-0.0320,0.0000,-2.50,-0.00,0
cp,0.162,0.0360,0.0000,0.6650,-0.0430,0.0000,-2.40,-0.00,0
cp,0.182,0.0360,0.0000,0.6650,-0.0390,0.0000,-2.30,-0.00,0
cp,0.202,0.0360,0.0000,0.6650,-0.0270,0.0000,-2.10,-0.00,0
cp,0.222,0.0360,0.0000,0.6650,-0.0140,0.0000,-2.00,-0.00,0
cp,0.242,0.0360,0.0000,0.6650,-0.0030,0.0000,-1.90,-0.00,0
cp,0.262,0.0360,0.0000,0.6650,0.0050,0.0000,-1.80,-0.00,0
cp,0.282,0.0360,0.0000,0.6650,0.0110,0.0000,-1.70,-0.00,0
cp,0.302,0.0370,0.0000,0.6650,0.0140,-0.0000,-1.70,-0.00,0
cp,0.322,0.0370,0.0000,0.6650,0.0160,-0.0000,-1.60,-0.00,0
cp,0.342,0.0380,0.0000,0.6650,0.0170,0.0000,-1.50,-0.00,0
cp,0.362,0.0380,0.0000,0.6650,0.0180,0.0000,-1.40,-0.00,0
cp,0.382,0.0390,0.0000,0.6650,0.0190,0.0000,-1.30,-0.00,0
cp,0.402,0.0390,0.0000,0.6650,0.0200,0.0000,-1.20,-0.00,0
cp,0.422,0.0400,0.0000,0.6650,0.0200,-0.0000,-1.10,-0.00,0
cp,0.442,0.0400,0.0000,0.6650,0.0200,-0.0000,-1.00,-0.00,0
cp,0.462,0.0410,0.0000,0.6660,0.0200,-0.0000,-0.90,-0.00,0
cp,0.482,0.0410,0.0000,0.6660,0.0190,-0.0000,-0.90,-0.00,0
cp,0.502,0.0410,0.0000,0.6660,0.0190,-0.0000,-0.80,-0.00,0
cp,0.522,0.0420,-0.0000,0.6660,0.0170,-0.0000,-0.80,-0.00,0
cp,0.542,0.0420,-0.0000,0.6660,0.0160,-0.0000,-0.70,-0.00,0
cp,0.562,0.0420,-0.0000,0.6660,0.0140,-0.0000,-0.70,0.00,0
cp,0.582,0.0420,-0.0000,0.6660,0.0120,-0.0000,-0.70,0.00,0
cp,0.602,0.0430,-0.0000,0.6660,0.0110,-0.0000,-0.70,0.00,0
cp,0.622,0.0430,-0.0000,0.6660,0.0090,-0.0000,-0.70,-0.00,0
cp,0.642,0.0430,-0.0000,0.6660,0.0070,0.0000,-0.70,-0.00,0
cp,0.662,0.0430,-0.0000,0.6660,0.0050,0.0000,-0.70,-0.00,0
cp,0.682,0.0430,-0.0000,0.6660,0.0030,0.0000,-0.70,-0.00,0
cp,0.702,0.0430,0.0000,0.6660,0.0010,0.0000,-0.70,-0.00,0
cp,0.722,0.0430,0.0000,0.6660,-0.0000,0.0000,-0.80,0.00,0
cp,0.742,0.0430,-0.0000,0.6660,-0.0020,0.0000,-0.80,0.00,0
cp,0.762,0.0430,-0.0000,0.6660,-0.0030,-0.0000,-0.80,0.00,0
cp,0.782,0.0430,-0.0000,0.6660,-0.0040,-0.0000,-0.90,0.00,0
cp,0.802,0.0420,-0.0000,0.6660,-0.0050,-0.0000,-0.90,0.00,0
cp,0.822,0.0420,-0.0000,0.6660,-0.0060,-0.0000,-0.90,0.00,0
cp,0.842,0.0420,-0.0000,0.6660,-0.0060,-0.0000,-1.00,0.00,0
cp,0.862,0.0420,-0.0000,0.6660,-0.0070,-0.0000,-1.00,0.00,0
cp,0.882,0.0420,-0.0000,0.6660,-0.0070,-0.0000,-1.00,0.00,0
cp,0.902,0.0420,-0.0000,0.6660,-0.0070,-0.0000,-1.10,0.00,0
cp,0.922,0.0410,-0.0000,0.6660,-0.0070,-0.0000,-1.10,0.00,0
cp,0.942,0.0410,-0.0000,0.6650,-0.0070,-0.0000,-1.10,0.00,0
cp,0.962,0.0410,-0.0000,0.6650,-0.0070,-0.0000,-1.10,0.00,0
cp,0.982,0.0410,-0.0000,0.6650,-0.0060,0.0000,-1.20,0.00,0
cp,1.002,0.0410,-0.0000,0.6650,-0.0060,0.0000,-1.20,-0.00,1
cp,1.022,0.0410,0.0000,0.6660,-0.0420,-0.0010,-1.00,-0.00,1
cp,1.042,0.0400,0.0000,0.6660,-0.0630,0.0010,-0.70,-0.00,1
cp,1.062,0.0400,0.0000,0.6660,-0.0550,0.0000,-0.50,-0.00,1
cp,1.082,0.0390,0.0000,0.6660,-0.0330,-0.0020,-0.50,-0.00,1
cp,1.102,0.0390,0.0000,0.6660,-0.0110,-0.0040,-0.60,-0.10,1
cp,1.122,0.0380,0.0000,0.6660,0.0050,-0.0030,-0.80,-0.20,1
cp,1.142,0.0380,0.0000,0.6660,0.0140,-0.0010,-1.10,-0.30,1
cp,1.162,0.0380,0.0010,0.6660,0.0200,0.0030,-1.40,-0.50,1
cp,1.182,0.0380,0.0010,0.6660,0.0260,0.0060,-1.80,-0.70,1
cp,1.202,0.0370,0.0020,0.6660,0.0350,0.0070,-2.20,-0.80,1
cp,1.222,0.0380,0.0020,0.6660,0.0490,0.0070,-2.50,-1.10,1
cp,1.242,0.0380,0.0030,0.6660,0.0670,0.0050,-2.90,-1.30,1
cp,1.262,0.0390,0.0030,0.6650,0.0880,0.0020,-3.20,-1.60,1
cp,1.282,0.0400,0.0040,0.6650,0.1110,-0.0020,-3.50,-1.90,1
cp,1.302,0.0410,0.0050,0.6650,0.1310,-0.0060,-3.70,-2.20,1
cp,1.322,0.0430,0.0050,0.6650,0.1480,-0.0090,-3.80,-2.60,1
cp,1.342,0.0460,0.0060,0.6650,0.1600,-0.0140,-3.80,-2.90,1
cp,1.362,0.0490,0.0070,0.6650,0.1690,-0.0230,-3.70,-3.30,1
cp,1.382,0.0520,0.0070,0.6650,0.1750,-0.0350,-3.40,-3.70,1
cp,1.402,0.0560,0.0070,0.6640,0.1820,-0.0510,-2.90,-4.20,1
cp,1.422,0.0600,0.0070,0.6640,0.1900,-0.0640,-2.30,-4.70,1
cp,1.442,0.0650,0.0070,0.6640,0.2100,-0.0700,-1.70,-5.20,1
cp,1.462,0.0710,0.0070,0.6630,0.2280,-0.0700,-1.00,-5.60,1
cp,1.482,0.0770,0.0080,0.6630,0.2350,-0.0540,-0.30,-5.80,1
cp,1.502,0.0830,0.0080,0.6620,0.2370,-0.0320,0.40,-5.80,1
cp,1.522,0.0890,0.0090,0.6620,0.2350,-0.0100,1.00,-5.60,1
cp,1.542,0.0950,0.0090,0.6620,0.2300,0.0060,1.70,-5.20,1
cp,1.562,0.1010,0.0090,0.6630,0.2040,0.0010,2.30,-4.90,1
cp,1.582,0.1050,0.0080,0.6640,0.1550,-0.0140,3.10,-4.60,1
cp,1.602,0.1090,0.0070,0.6660,0.0990,-0.0170,4.10,-4.30,1
cp,1.622,0.1120,0.0060,0.6700,0.0500,-0.0070,5.30,-3.90,1
cp,1.642,0.1150,0.0050,0.6740,0.0190,0.0090,6.50,-3.20,1
cp,1.662,0.1180,0.0030,0.6790,0.0180,0.0270,7.60,-2.40,1
cp,1.682,0.1210,0.0020,0.6850,0.0490,0.0310,8.40,-1.30,1
cp,1.702,0.1240,-0.0000,0.6920,0.1060,0.0170,8.80,-0.10,1
cp,1.722,0.1270,-0.0030,0.6990,0.1640,-0.0160,8.90,0.90,1
cp,1.742,0.1300,-0.0050,0.7040,0.2050,-0.0490,8.60,1.90,1
cp,1.762,0.1320,-0.0080,0.7060,0.2190,-0.0750,8.20,2.70,1
cp,1.782,0.1350,-0.0120,0.7070,0.2050,-0.0900,7.90,3.50,1
cp,1.802,0.1370,-0.0150,0.7060,0.1730,-0.0960,7.80,4.30,1
cp,1.822,0.1390,-0.0180,0.7050,0.0590,-0.0900,8.20,5.20,1
cp,1.842,0.1400,-0.0210,0.7050,-0.0070,-0.0690,9.00,6.30,1
cp,1.862,0.1410,-0.0240,0.7050,-0.0130,-0.0530,9.70,7.40,1
cp,1.882,0.1420,-0.0270,0.7050,0.0130,-0.0510,10.00,8.50,1
cp,1.902,0.1430,-0.0300,0.7050,0.0500,-0.0520,9.90,9.50,1
cp,1.922,0.1440,-0.0320,0.7050,0.0810,-0.0480,9.40,10.30,1
cp,1.942,0.1440,-0.0340,0.7050,0.1130,-0.0450,8.40,11.10,1
cp,1.962,0.1450,-0.0350,0.7060,0.1350,-0.0410,7.10,11.70,1
cp,1.982,0.1460,-0.0370,0.7050,0.1420,-0.0330,5.40,12.30,1
