t,state,phase,stance,n_steps,contact_l,contact_r,pelvis_x,pelvis_y,pelvis_z,vx,vy,pitch_deg,roll_deg,hip_corr,roll_corr,ankle_corr,p_land_x_rel,stance_ankle_x_rel,foot_l_z,foot_r_z,foot_l_x_rel,foot_r_x_rel,tau_st_hip_pitch,lim_st_hip_pitch,tau_sw_hip_pitch,tau_st_knee,lim_st_knee,tau_sw_knee,tau_st_ankle,lim_st_ankle,tau_sw_ankle
1.492000000000001,WALK,0.3805640783827926,r,2,False,False,0.34548653733861195,-0.14624185036555637,0.7174174769769077,0.8466330523473834,-0.4046611896662922,-17.316871975975108,-11.409213919864554,22.499764964638004,1.9613256529480054,-10.264313664316841,0.2556481787910609,-0.038862648582286885,0.0834925333765463,0.15045882241566233,-0.33431137638636277,0.06367944006467013,-35.17209695876213,540.0,62.491293378660004,8.577775399586315,270.0,20.770015070803055,1.6501818954256073,270.0,4.394137582768185
1.5020000000000011,WALK,0.40932723640210633,r,2,False,False,0.3534075962971784,-0.15012992291211688,0.7113606173227375,0.8077192987244414,-0.39326190372562203,-16.755282998768898,-10.890874157106747,39.13353715958743,-3.9460053760380873,-7.540350910710899,0.23424561429844276,-0.046783707540853314,0.08495003865917428,0.14265656662667214,-0.33847860207339736,0.06094602557300005,-32.87701351369955,540.0,63.37699752964069,7.83942588885273,270.0,17.11832748588764,0.7977053553123525,270.0,2.9030775583636723
1.5120000000000011,WALK,0.437586172778858,r,2,False,False,0.36093958587749614,-0.1538910501525395,0.7042896213289693,0.7687372380773497,-0.3809892920786292,-16.106601828545113,-10.332321178664758,58.15035757063421,-10.32585016570492,-4.811606665414484,0.21280548094254242,-0.05431569712117107,0.08654841216578252,0.13359649707811727,-0.3411517972002381,0.05763474537714425,-28.229701816061407,540.0,62.458913294798606,6.45022395446356,270.0,12.906179484095688,0.01498841876940915,270.0,1.2398814337008581
1.5220000000000011,WALK,0.4652571120120481,r,2,False,False,0.3680685706508679,-0.15753034701346258,0.6962039043129836,0.7287897124077062,-0.3688423172344988,-15.359136168388547,-9.735799340852893,79.6088180465682,-16.90777629926064,-2.0152798685394355,0.19083434182423847,-0.06144468189454283,0.08804932656792833,0.12330978634125689,-0.3421395914548595,0.05387302109832576,-22.104190841558264,540.0,59.29087510897621,4.5259609826247384,270.0,8.824366514996692,-0.7589835024947593,270.0,-0.4308168866223091
1.5320000000000011,WALK,0.49224758125439566,r,2,False,False,0.37478598253302925,-0.16106459177182098,0.6871033993437943,0.6880160719875944,-0.35793223332429497,-14.503410053774607,-9.107703471184983,102.78781830652838,-23.382368001983387,0.8388749608683888,0.16840883959317693,-0.06816209377670418,0.08919927213993459,0.1118225015773252,-0.3413286672429286,0.0498381815648859,-15.378525453992694,540.0,54.001247477194575,2.2876107028322608,270.0,5.349404323415953,-1.5613129965584414,270.0,-1.9697105127878194
1.5420000000000011,WALK,0.5185059624040833,r,2,False,False,0.3811100608055853,-0.1645212545636667,0.6769976043144101,0.6485966156293267,-0.3493278997980868,-13.538740658142009,-8.458483221586084,110.0,-29.382750137962375,3.598236905947129,0.14672813859612965,-0.07448617204926022,0.08975845926434448,0.09914545560548965,-0.33872190780858347,0.04570519717960325,-22.243367533486435,540.0,48.59931925152088,1.4031766125678118,270.0,3.0388044814306916,-2.530620766185109,270.0,-3.3414826165604037
1.5520000000000012,WALK,0.5442024716823922,r,2,False,False,0.3871626496909028,-0.16792762214452128,0.6659313422486804,0.6182058600139558,-0.34324605543545555,-12.496257133007179,-7.799776373062061,110.0,-34.986555078807996,5.725589799023089,0.13001322300767576,-0.08053876093457774,0.08955600135138808,0.08521759748397756,-0.3344476403143275,0.04136796836601225,-25.88830857861629,540.0,47.36524503316792,2.9614828133015365,270.0,1.3462987376826323,-3.3977899396186633,270.0,-4.692767179556339
1.5620000000000012,WALK,0.5700106891658483,r,2,False,True,0.3933437733796844,-0.1714465987084587,0.6546446790517674,0.6222638286691973,-0.350991799617811,-11.525774824436306,-7.215347067497809,98.98455995443639,-23.283134642679254,5.441531993156188,0.13224510576805848,-0.08671988462335933,0.08865695480937102,0.0731361788448246,-0.3286528888170438,0.03688604194820899,-115.18134523787025,540.0,81.76599628528064,-182.96933120606374,270.0,10.07678154200594,9.848423089741173,270.0,-7.56796431617437
1.5720000000000012,WALK,0.5979484147440557,r,2,False,True,0.4003924066914856,-0.17516700332537807,0.645151785180621,0.6834798751349945,-0.3653467380288732,-10.87317616626236,-6.854447232274175,38.29604895414644,-3.884906017288486,1.1564087405503798,0.1659139313242471,-0.09376851793516056,0.08802806504244917,0.06836297068872499,-0.3205980025395922,0.03291674708567999,-169.2870186792165,540.0,130.6515434523949,-258.1083813944441,270.0,4.597964674902881,20.839613554895354,270.0,-13.346037927643561
1.5820000000000012,WALK,0.6292803239795692,r,2,False,True,0.40830641856526867,-0.17877334873242848,0.6380024067597416,0.7603075747396575,-0.3607112780837174,-10.511152088586574,-6.665191005695873,-6.050313236250112,9.388884896750703,-4.221530231776027,0.20816916610681163,-0.1016825298089436,0.08779042737330697,0.06657057219731549,-0.30880747058363206,0.028752573838870588,-173.0137611780107,540.0,165.32307854502878,-262.40250269526916,270.0,-19.30557232747384,25.793756262590918,270.0,-18.738039952675795
